sample_id,field,year,layer,u0,u1
146,Computer and Mathematical Occupations,2022,5,-7.0528646,-2.1364949
147,Business and Financial Operations Occupations,2023,5,-5.8085194,-1.7883196
148,Business and Financial Operations Occupations,2018,5,-6.9527116,-2.1422083
149,Management Occupations,2022,5,-5.529794,-1.5110718
150,Educational Instruction and Library Occupations,2018,5,-7.0049715,-1.3177394
151,Business and Financial Operations Occupations,2019,5,-5.5747685,-1.4800684
152,Business and Financial Operations Occupations,2017,5,-7.448266,-1.8401208
153,Sales and Related Occupations,2021,5,-8.8594475,-2.5315797
154,Business and Financial Operations Occupations,2024,5,-7.1272106,-2.0224617
155,Management Occupations,2021,5,-6.960823,-2.6208806
156,Management Occupations,2018,5,-5.780174,-2.0971658
157,Sales and Related Occupations,2024,5,-7.5294514,-1.5582393
158,Management Occupations,2017,5,-6.124647,-2.195545
159,Sales and Related Occupations,2021,5,-7.23583,-1.3173916
160,Business and Financial Operations Occupations,2019,5,-7.339073,-1.1679517
161,Management Occupations,2016,5,-7.2058177,-1.9783651
162,Business and Financial Operations Occupations,2022,5,-5.234794,-2.7934155
163,Management Occupations,2021,5,-5.236382,-2.7962239
164,Educational Instruction and Library Occupations,2018,5,-6.857777,-1.5468484
165,Sales and Related Occupations,2024,5,-6.954683,-1.2532817
166,Management Occupations,2023,5,-7.071773,-2.100633
167,Computer and Mathematical Occupations,2021,5,-7.255233,-1.2776234
168,Educational Instruction and Library Occupations,2023,5,-6.87031,-1.2485636
169,Business and Financial Operations Occupations,2019,5,-8.866889,-2.531467
170,Computer and Mathematical Occupations,2018,5,-7.1880465,-1.2494283
171,Business and Financial Operations Occupations,2023,5,-7.245759,-1.4812584
172,Business and Financial Operations Occupations,2018,5,-6.8428555,-1.2523739
173,Computer and Mathematical Occupations,2025,5,-7.1447573,-2.0533876
174,Business and Financial Operations Occupations,2016,5,-6.951387,-1.3741207
175,Sales and Related Occupations,2022,5,-5.772326,-1.9393022
176,Business and Financial Operations Occupations,2022,5,-6.225839,-2.1760545
177,Educational Instruction and Library Occupations,2021,5,-6.9790797,-2.11132
178,Educational Instruction and Library Occupations,2023,5,-6.9407253,-2.0078175
179,Business and Financial Operations Occupations,2018,5,-5.521835,-1.5363646
180,Business and Financial Operations Occupations,2019,5,-6.4880223,-1.5250521
181,Business and Financial Operations Occupations,2022,5,-7.0744915,-2.686784
182,Computer and Mathematical Occupations,2017,5,-7.0715117,-2.6907315
183,Educational Instruction and Library Occupations,2024,5,-6.8241506,-1.2315487
184,Computer and Mathematical Occupations,2021,5,-7.301037,-1.1706511
185,Computer and Mathematical Occupations,2016,5,-6.2256927,-1.6814927
186,Sales and Related Occupations,2016,5,-6.707549,-1.3079076
187,Sales and Related Occupations,2018,5,-7.1541677,-0.977582
188,Business and Financial Operations Occupations,2022,5,-8.858245,-2.5285947
189,Business and Financial Operations Occupations,2022,5,-6.9831142,-1.4843872
190,Business and Financial Operations Occupations,2022,5,-7.026689,-2.0603695
191,Business and Financial Operations Occupations,2024,5,-5.880183,-2.087876
192,Sales and Related Occupations,2015,5,-7.4884033,-1.3124279
193,Educational Instruction and Library Occupations,2023,5,-5.8664293,-1.5806704
194,Management Occupations,2023,5,-6.614906,-1.6271454
195,Business and Financial Operations Occupations,2016,5,-7.2265635,-1.411342
196,Educational Instruction and Library Occupations,2018,5,-6.659635,-1.3683779
197,Business and Financial Operations Occupations,2018,5,-7.05948,-2.0036895
198,Business and Financial Operations Occupations,2018,5,-7.261834,-2.0373693
199,Computer and Mathematical Occupations,2025,5,-5.5556464,-1.5485423
200,Sales and Related Occupations,2019,5,-6.6895714,-2.2286327
201,Management Occupations,2023,5,-5.793333,-1.5626115
202,Computer and Mathematical Occupations,2023,5,-6.8370643,-2.2846458
203,Business and Financial Operations Occupations,2018,5,-6.9536386,-2.1527314
204,Sales and Related Occupations,2017,5,-6.2490172,-2.200795
205,Sales and Related Occupations,2013,5,-7.121723,-2.098458
206,Business and Financial Operations Occupations,2020,5,-7.088465,-1.5835851
207,Management Occupations,2018,5,-7.3157425,-1.2497836
208,Sales and Related Occupations,2023,5,-5.915699,-1.5536709
209,Computer and Mathematical Occupations,2018,5,-5.8333235,-2.0923626
210,Computer and Mathematical Occupations,2019,5,-7.3183517,-1.2067113
211,Management Occupations,2022,5,-5.810229,-2.0409226
212,Business and Financial Operations Occupations,2021,5,-5.756877,-1.7866355
213,Business and Financial Operations Occupations,2018,5,-7.076263,-2.6957731
214,Management Occupations,2022,5,-6.7765603,-2.0358522
215,Educational Instruction and Library Occupations,2022,5,-6.6836004,-2.2464345
216,Sales and Related Occupations,2016,5,-5.2372255,-2.783546
217,Business and Financial Operations Occupations,2019,5,-7.032139,-1.4900929
218,Computer and Mathematical Occupations,2018,5,-8.849831,-2.5288014
219,Sales and Related Occupations,2015,5,-8.863899,-2.5298615
220,Sales and Related Occupations,2015,5,-7.0878005,-1.0216466
221,Sales and Related Occupations,2015,5,-6.820045,-1.6595855
222,Business and Financial Operations Occupations,2016,5,-7.0685043,-1.3662852
223,Management Occupations,2022,5,-6.854264,-2.5325708
224,Computer and Mathematical Occupations,2022,5,-7.257827,-1.2851349
225,Computer and Mathematical Occupations,2016,5,-7.238006,-1.2367004
226,Business and Financial Operations Occupations,2021,5,-5.8945665,-1.645566
227,Computer and Mathematical Occupations,2018,5,-8.861476,-2.530856
228,Computer and Mathematical Occupations,2022,5,-6.808203,-2.3063533
229,Educational Instruction and Library Occupations,2025,5,-7.286646,-1.2035083
230,Business and Financial Operations Occupations,2015,5,-7.4582233,-1.5388275
231,Computer and Mathematical Occupations,2020,5,-7.148613,-1.4335605
232,Educational Instruction and Library Occupations,2015,5,-7.3265867,-0.99597555
233,Computer and Mathematical Occupations,2023,5,-5.8713555,-2.0334723
234,Management Occupations,2019,5,-7.121806,-1.2615991
235,Educational Instruction and Library Occupations,2020,5,-7.016249,-1.8711445
236,Educational Instruction and Library Occupations,2023,5,-8.846753,-2.5305748
237,Business and Financial Operations Occupations,2016,5,-5.8333726,-2.0657914
238,Computer and Mathematical Occupations,2019,5,-5.6486664,-1.6417096
239,Computer and Mathematical Occupations,2021,5,-7.3006783,-1.2393082
240,Educational Instruction and Library Occupations,2019,5,-6.5982904,-1.3830516
241,Management Occupations,2022,5,-7.088628,-1.4158908
242,Sales and Related Occupations,2020,5,-6.097524,-2.1723194
243,Business and Financial Operations Occupations,2022,5,-7.101795,-2.061734
244,Business and Financial Operations Occupations,2022,5,-5.8222647,-1.5170593
245,Business and Financial Operations Occupations,2024,5,-7.0473676,-2.0839605
246,Management Occupations,2014,5,-6.7083154,-1.3320167
247,Educational Instruction and Library Occupations,2023,5,-6.2315187,-2.1993525
248,Business and Financial Operations Occupations,2022,5,-7.1409655,-1.1867403
249,Business and Financial Operations Occupations,2016,5,-7.195305,-2.0192544
250,Educational Instruction and Library Occupations,2023,5,-6.6854424,-0.7940143
251,Sales and Related Occupations,2018,5,-5.8552155,-1.5602559
252,Business and Financial Operations Occupations,2017,5,-5.2998896,-2.727347
253,Management Occupations,2014,5,-5.781379,-2.0636091
254,Sales and Related Occupations,2022,5,-6.8933,-1.3597423
255,Sales and Related Occupations,2021,5,-7.3524137,-1.819694
256,Educational Instruction and Library Occupations,2024,5,-6.5999627,-2.1110756
257,Educational Instruction and Library Occupations,2018,5,-5.306104,-2.8463225
258,Educational Instruction and Library Occupations,2016,5,-7.0466485,-1.8417896
259,Management Occupations,2016,5,-5.8533,-2.0182614
260,Sales and Related Occupations,2018,5,-7.3892636,-1.1683673
261,Computer and Mathematical Occupations,2015,5,-8.855984,-2.5263925
262,Management Occupations,2017,5,-5.867843,-2.0196822
263,Sales and Related Occupations,2021,5,-6.2446384,-2.2202828
264,Management Occupations,2022,5,-8.863937,-2.5317652
265,Business and Financial Operations Occupations,2017,5,-6.927751,-1.7032785
266,Sales and Related Occupations,2024,5,-6.988545,-2.5324016
267,Computer and Mathematical Occupations,2021,5,-7.341006,-1.1750221
268,Management Occupations,2017,5,-6.979339,-1.4450523
269,Business and Financial Operations Occupations,2018,5,-7.102128,-2.7315638
270,Educational Instruction and Library Occupations,2023,5,-7.1838264,-1.2825423
271,Educational Instruction and Library Occupations,2022,5,-5.236442,-2.7938144
272,Management Occupations,2016,5,-7.3114233,-1.511828
273,Management Occupations,2024,5,-5.7439713,-1.877378
274,Educational Instruction and Library Occupations,2017,5,-7.279355,-1.2311032
275,Business and Financial Operations Occupations,2022,5,-5.9828744,-2.124364
276,Business and Financial Operations Occupations,2024,5,-7.093442,-2.0984197
277,Computer and Mathematical Occupations,2018,5,-7.3225503,-1.3105005
278,Business and Financial Operations Occupations,2023,5,-5.690671,-1.6554117
279,Sales and Related Occupations,2012,5,-6.895687,-2.3652854
280,Management Occupations,2018,5,-7.0838485,-1.1496685
281,Educational Instruction and Library Occupations,2025,5,-6.55691,-1.1348866
282,Management Occupations,2016,5,-6.9140463,-2.091288
283,Business and Financial Operations Occupations,2017,5,-7.0952315,-1.5600489
284,Sales and Related Occupations,2017,5,-6.9639854,-1.4543519
285,Sales and Related Occupations,2015,5,-7.4040856,-1.1839731
286,Business and Financial Operations Occupations,2021,5,-7.1240683,-1.4757646
287,Management Occupations,2021,5,-7.202254,-1.4161859
288,Business and Financial Operations Occupations,2019,5,-6.892547,-2.5267713
289,Management Occupations,2019,5,-7.5005364,-1.2530643
290,Computer and Mathematical Occupations,2019,5,-5.2371416,-2.782636
291,Computer and Mathematical Occupations,2015,5,-6.9644237,-2.6450346
292,Management Occupations,2022,5,-6.745684,-2.247133
293,Educational Instruction and Library Occupations,2017,5,-7.166316,-1.413638
294,Sales and Related Occupations,2023,5,-6.062005,-2.1598153
295,Sales and Related Occupations,2020,5,-6.8485913,-2.5476713
296,Business and Financial Operations Occupations,2018,5,-7.0718923,-1.2465283
297,Sales and Related Occupations,2022,5,-7.0898857,-2.711053
298,Management Occupations,2023,5,-5.8765697,-1.5315866
299,Educational Instruction and Library Occupations,2025,5,-6.9925814,-1.3343092
300,Sales and Related Occupations,2018,5,-6.930242,-2.113846
301,Computer and Mathematical Occupations,2023,5,-7.0487947,-2.00824
302,Business and Financial Operations Occupations,2017,5,-7.0912266,-1.4642957
303,Educational Instruction and Library Occupations,2025,5,-7.0802116,-1.7588241
304,Computer and Mathematical Occupations,2016,5,-5.8186097,-2.021335
305,Management Occupations,2014,5,-7.4587502,-1.3713078
306,Business and Financial Operations Occupations,2018,5,-6.8804607,-2.0958595
307,Sales and Related Occupations,2016,5,-7.2018175,-1.503089
308,Computer and Mathematical Occupations,2023,5,-7.1572967,-2.0947423
309,Sales and Related Occupations,2023,5,-5.6093574,-1.5121282
310,Sales and Related Occupations,2017,5,-5.5951543,-1.4955105
311,Computer and Mathematical Occupations,2017,5,-6.4543843,-1.4796104
312,Sales and Related Occupations,2025,5,-6.405184,-1.828338
313,Business and Financial Operations Occupations,2024,5,-6.9965744,-1.5621742
314,Business and Financial Operations Occupations,2021,5,-7.130866,-1.4515736
315,Management Occupations,2016,5,-7.3087997,-0.9285665
316,Business and Financial Operations Occupations,2022,5,-5.8370686,-2.0327146
317,Management Occupations,2019,5,-6.10512,-2.02158
318,Sales and Related Occupations,2019,5,-6.8867445,-2.20393
319,Educational Instruction and Library Occupations,2019,5,-6.317765,-2.2304816
320,Management Occupations,2023,5,-7.486186,-1.5953805
321,Management Occupations,2018,5,-5.5384636,-1.4800006
322,Sales and Related Occupations,2014,5,-7.0738153,-1.4656205
323,Management Occupations,2018,5,-7.102309,-2.0780442
324,Educational Instruction and Library Occupations,2018,5,-7.144403,-1.3123211
325,Educational Instruction and Library Occupations,2022,5,-6.6069274,-0.6972889
326,Sales and Related Occupations,2011,5,-7.2634797,-2.0097451
327,Educational Instruction and Library Occupations,2024,5,-5.852921,-1.6406318
328,Business and Financial Operations Occupations,2018,5,-6.6017995,-1.6921741
329,Sales and Related Occupations,2018,5,-5.232558,-2.7955208
330,Management Occupations,2024,5,-6.22082,-2.1994984
331,Sales and Related Occupations,2017,5,-6.5458565,-2.2969275
332,Business and Financial Operations Occupations,2021,5,-7.0872893,-1.4809631
333,Computer and Mathematical Occupations,2017,5,-6.811085,-2.3035357
334,Computer and Mathematical Occupations,2017,5,-7.1756163,-1.8730261
335,Computer and Mathematical Occupations,2014,5,-6.366969,-1.5797093
336,Educational Instruction and Library Occupations,2023,5,-5.689776,-1.6596905
337,Computer and Mathematical Occupations,2022,5,-7.4220624,-1.4891729
338,Business and Financial Operations Occupations,2022,5,-5.8108625,-2.0476105
339,Educational Instruction and Library Occupations,2018,5,-5.785542,-2.0437548
340,Educational Instruction and Library Occupations,2021,5,-6.194767,-1.5754554
341,Educational Instruction and Library Occupations,2016,5,-7.2014327,-2.0132282
342,Educational Instruction and Library Occupations,2017,5,-7.2362175,-1.2835321
343,Computer and Mathematical Occupations,2015,5,-8.811055,-2.584828
344,Computer and Mathematical Occupations,2022,5,-6.8166065,-2.111736
345,Management Occupations,2018,5,-7.116263,-2.1084058
346,Educational Instruction and Library Occupations,2020,5,-5.6629825,-1.5775732
347,Educational Instruction and Library Occupations,2019,5,-7.2476993,-1.0652181
348,Sales and Related Occupations,2016,5,-6.9908977,-1.9375774
349,Educational Instruction and Library Occupations,2020,5,-6.300925,-2.2425194
350,Sales and Related Occupations,2019,5,-7.0346904,-1.3216231
351,Business and Financial Operations Occupations,2022,5,-7.050284,-1.3688143
352,Sales and Related Occupations,2021,5,-7.2383356,-1.3614931
353,Business and Financial Operations Occupations,2017,5,-6.8698664,-2.1705127
354,Educational Instruction and Library Occupations,2021,5,-6.8589497,-1.2433454
355,Management Occupations,2025,5,-5.9030375,-2.0503018
356,Computer and Mathematical Occupations,2017,5,-7.063068,-1.5343319
357,Computer and Mathematical Occupations,2016,5,-5.3937554,-1.494469
358,Sales and Related Occupations,2018,5,-7.174612,-1.50616
359,Management Occupations,2016,5,-5.2242904,-2.7993166
360,Management Occupations,2016,5,-5.579448,-1.4451824
361,Sales and Related Occupations,2021,5,-8.825162,-2.5191836
362,Educational Instruction and Library Occupations,2023,5,-7.060013,-1.4317126
363,Educational Instruction and Library Occupations,2020,5,-6.259483,-1.5677496
